employee_id,stock_option_level,trainings_last_year,age,commute_distance,education_level,education_field,gender,marital_status,department,job_involvement,job_level,job_title,overtime,business_travel_frequency,monthly_income,percent_salary_hike,performance_rating,prior_company_count,active_status
2254,0,2,35,2,4,Medical,Male,Single,Research & Development,2,1,Research Scientist,Yes,Travel_Frequently,4930,14,3,0,Yes
2255,1,3,43,2,3,Medical,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,7847,17,3,1,Yes
2256,1,1,24,9,3,Medical,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,4401,16,3,1,Yes
2257,0,3,41,6,3,Marketing,Male,Single,Sales,3,3,Sales Executive,No,Travel_Rarely,9241,12,3,1,Yes
2258,1,2,29,9,4,Medical,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2974,17,3,9,Yes
2259,0,2,36,2,4,Life Sciences,Female,Single,Sales,3,2,Sales Representative,No,Travel_Rarely,4502,15,3,3,Yes
2260,1,3,45,1,1,Life Sciences,Male,Married,Research & Development,2,3,Healthcare Representative,No,Non-Travel,10748,23,4,3,Yes
2261,3,3,26,17,4,Medical,Male,Married,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,2305,15,3,1,Yes
2262,0,2,45,28,2,Technical Degree,Female,Single,Research & Development,2,4,Research Director,No,Travel_Rarely,16704,11,3,1,Yes
2263,1,3,32,10,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Frequently,3433,13,3,6,Yes
2264,1,2,31,2,4,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3477,14,3,1,Yes
2265,1,4,41,4,3,Human Resources,Male,Married,Human Resources,1,2,Human Resources,No,Non-Travel,6430,19,3,6,Yes
2266,1,3,40,8,2,Life Sciences,Female,Married,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,6516,16,3,2,Yes
2267,3,2,24,29,1,Medical,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3907,13,3,1,Yes
2268,0,3,46,13,4,Life Sciences,Male,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,5562,14,3,6,Yes
2269,1,3,35,27,4,Life Sciences,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,6883,16,3,2,Yes
2270,1,2,30,16,1,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2862,12,3,1,Yes
2271,1,3,47,2,4,Marketing,Male,Married,Sales,3,2,Sales Executive,No,Non-Travel,4978,11,3,7,Yes
2272,1,5,46,2,3,Life Sciences,Male,Divorced,Sales,3,3,Sales Executive,Yes,Travel_Rarely,10368,12,3,4,Yes
2273,0,3,23,4,1,Medical,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3295,13,3,1,Yes
2274,0,3,31,24,1,Technical Degree,Female,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Frequently,5238,20,4,2,Yes
2275,1,2,39,1,3,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,Yes,Non-Travel,6472,15,3,1,Yes
2276,1,2,32,19,3,Life Sciences,Male,Married,Sales,1,3,Sales Executive,No,Travel_Rarely,9610,13,3,3,Yes
2277,0,3,40,7,4,Medical,Male,Single,Sales,3,5,Manager,No,Travel_Rarely,19833,14,3,1,Yes
2278,2,2,45,4,3,Life Sciences,Female,Married,Human Resources,1,3,Human Resources,No,Travel_Rarely,9756,21,4,4,Yes
2279,0,2,30,2,4,Technical Degree,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Frequently,4968,16,3,0,Yes
2280,1,2,24,10,3,Medical,Male,Married,Human Resources,3,1,Human Resources,No,Travel_Frequently,2145,14,3,0,Yes
2281,1,3,31,5,3,Technical Degree,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,8346,19,3,1,Yes
2282,0,5,27,8,3,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3445,11,3,1,Yes
2283,0,5,29,1,3,Life Sciences,Male,Single,Research & Development,4,2,Healthcare Representative,Yes,Travel_Frequently,6294,12,3,8,Yes
2284,1,2,30,15,2,Marketing,Male,Divorced,Sales,2,3,Sales Executive,No,Travel_Rarely,7140,11,3,2,Yes
2285,3,3,34,2,4,Medical,Male,Married,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,2932,14,3,0,Yes
2286,0,2,33,2,3,Marketing,Female,Single,Sales,3,2,Sales Executive,No,Non-Travel,5147,15,3,8,Yes
2287,0,1,49,11,4,Marketing,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4507,12,3,3,Yes
2288,1,4,38,2,2,Medical,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,2468,14,3,4,Yes
2289,1,2,29,4,3,Technical Degree,Female,Divorced,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2109,13,3,1,Yes
2290,1,3,30,16,3,Life Sciences,Male,Married,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,5294,16,3,3,Yes
2291,0,3,32,5,4,Technical Degree,Male,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,2718,14,3,2,Yes
2292,1,2,38,18,3,Medical,Male,Married,Research & Development,1,2,Healthcare Representative,Yes,Travel_Rarely,5811,16,3,3,Yes
2293,3,6,42,12,3,Medical,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2766,22,4,8,Yes
2294,3,2,55,2,3,Medical,Male,Married,Research & Development,2,5,Research Director,No,Travel_Rarely,19038,12,3,8,Yes
2295,2,2,33,4,3,Technical Degree,Male,Divorced,Research & Development,3,2,Research Scientist,No,Non-Travel,3055,15,3,5,Yes
2296,2,2,41,9,4,Life Sciences,Male,Divorced,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2289,20,4,1,Yes
2297,1,3,34,10,3,Life Sciences,Male,Divorced,Sales,3,2,Sales Executive,Yes,Non-Travel,4001,14,3,1,Yes
2298,3,2,53,1,4,Medical,Female,Married,Research & Development,2,4,Manufacturing Director,Yes,Non-Travel,12965,20,4,4,Yes
2299,0,5,43,2,3,Life Sciences,Male,Single,Human Resources,3,1,Human Resources,No,Travel_Rarely,3539,13,3,0,Yes
2300,0,3,34,3,2,Life Sciences,Female,Single,Sales,1,2,Sales Executive,No,Travel_Rarely,6029,12,3,5,Yes
2301,1,3,38,6,2,Other,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,3702,11,3,1,Yes
2302,2,3,31,29,4,Marketing,Female,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,5468,14,3,1,Yes
2303,0,2,51,3,3,Technical Degree,Female,Married,Research & Development,3,3,Manager,No,Travel_Rarely,13116,11,3,2,Yes
2304,2,2,37,9,2,Marketing,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,4189,14,3,1,Yes
2305,1,3,46,2,4,Medical,Male,Divorced,Research & Development,3,5,Research Director,Yes,Travel_Rarely,19328,17,3,7,Yes
2306,1,1,36,10,3,Life Sciences,Male,Married,Research & Development,3,3,Healthcare Representative,Yes,Travel_Rarely,8321,13,3,7,Yes
2307,0,4,37,8,2,Other,Male,Divorced,Human Resources,3,2,Human Resources,No,Travel_Rarely,4071,13,3,2,Yes
2308,1,1,33,8,4,Life Sciences,Male,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,3143,19,3,6,Yes
2309,1,6,28,1,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2044,11,3,1,Yes
2310,0,3,39,10,1,Medical,Male,Single,Research & Development,3,3,Research Director,No,Travel_Rarely,13464,21,4,7,Yes
2311,0,3,46,26,2,Life Sciences,Male,Single,Sales,2,2,Sales Executive,No,Non-Travel,7991,15,3,8,Yes
2312,1,5,40,2,2,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3377,17,3,4,Yes
2313,2,2,42,13,3,Medical,Male,Married,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,5538,18,3,5,Yes
2314,1,6,35,2,2,Medical,Male,Divorced,Research & Development,3,2,Manufacturing Director,No,Non-Travel,5762,14,3,2,Yes
2315,3,3,38,2,3,Human Resources,Male,Divorced,Human Resources,3,1,Human Resources,No,Non-Travel,2592,13,3,5,Yes
2316,1,6,39,20,3,Life Sciences,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Frequently,4127,18,3,2,Yes
2317,0,2,43,9,3,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,2438,13,3,4,Yes
2318,0,3,41,5,3,Life Sciences,Male,Single,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,6870,12,3,3,Yes
2319,1,3,41,4,1,Marketing,Female,Divorced,Sales,3,3,Sales Executive,Yes,Travel_Rarely,10447,13,3,0,Yes
2320,0,3,30,10,3,Medical,Female,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,9667,14,3,9,Yes
2321,1,3,40,1,3,Life Sciences,Female,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,6513,17,3,4,Yes
2322,2,5,34,8,2,Technical Degree,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,6799,21,4,1,Yes
2323,1,0,58,2,3,Medical,Male,Divorced,Sales,3,4,Manager,No,Non-Travel,16291,22,4,4,Yes
2324,1,2,35,23,4,Medical,Male,Married,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,2705,16,3,0,Yes
2325,1,4,47,4,3,Life Sciences,Female,Divorced,Research & Development,2,3,Manufacturing Director,Yes,Travel_Rarely,10333,12,3,8,Yes
2326,1,3,40,12,3,Life Sciences,Female,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,4448,12,3,2,Yes
2327,1,2,54,7,4,Medical,Female,Married,Research & Development,3,2,Research Scientist,No,Travel_Rarely,6854,15,3,4,Yes
2328,2,3,31,7,4,Marketing,Female,Married,Sales,3,3,Sales Executive,No,Travel_Frequently,9637,14,3,2,Yes
2329,1,3,28,1,3,Medical,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3591,25,4,1,Yes
2330,2,4,38,2,4,Marketing,Female,Married,Sales,1,2,Sales Representative,Yes,Travel_Rarely,5405,20,4,2,Yes
2331,0,4,26,10,3,Medical,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4684,13,3,1,Yes
2332,0,3,58,15,4,Life Sciences,Male,Married,Research & Development,3,4,Research Director,Yes,Travel_Frequently,15787,14,3,2,Yes
2333,0,4,18,14,3,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,1514,16,3,1,Yes
2334,2,3,45,2,4,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Non-Travel,5154,22,4,4,Yes
2335,1,2,36,2,4,Other,Female,Married,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,6962,22,4,4,Yes
2336,1,5,43,2,4,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,5675,20,4,1,Yes
2337,0,3,27,5,2,Life Sciences,Female,Single,Research & Development,3,1,Laboratory Technician,Yes,Travel_Frequently,2379,14,3,0,Yes
2338,0,3,29,20,1,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,3812,13,3,1,Yes
2339,0,2,32,10,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Frequently,4648,13,3,8,Yes
2340,2,1,42,10,4,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,No,Non-Travel,2936,22,4,3,Yes
2341,0,2,47,9,4,Life Sciences,Female,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2105,12,3,4,Yes
2342,1,4,46,2,2,Life Sciences,Male,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,8578,14,3,3,Yes
2343,1,2,28,1,2,Life Sciences,Male,Divorced,Human Resources,3,1,Human Resources,No,Non-Travel,2706,15,3,1,Yes
2344,2,3,29,29,1,Life Sciences,Male,Divorced,Research & Development,1,2,Healthcare Representative,No,Travel_Rarely,6384,17,3,8,Yes
2345,0,3,42,8,3,Life Sciences,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3968,13,3,4,Yes
2346,1,5,46,3,3,Technical Degree,Female,Divorced,Sales,4,4,Sales Executive,No,Travel_Rarely,13225,12,3,2,Yes
2347,1,5,27,23,1,Medical,Female,Married,Sales,2,2,Sales Representative,No,Travel_Rarely,3540,21,4,1,Yes
2348,0,3,29,6,1,Medical,Male,Married,Human Resources,2,1,Human Resources,No,Travel_Rarely,2804,11,3,1,Yes
2349,0,2,43,6,3,Medical,Female,Married,Research & Development,2,5,Manager,No,Travel_Rarely,19392,13,3,7,Yes
2350,0,3,48,10,3,Life Sciences,Male,Married,Research & Development,2,5,Research Director,No,Travel_Rarely,19665,12,3,4,Yes
2351,1,2,27,15,3,Life Sciences,Female,Married,Research & Development,2,1,Research Scientist,No,Travel_Frequently,4774,19,3,0,Yes
2352,3,2,39,19,4,Other,Male,Divorced,Research & Development,3,2,Research Scientist,No,Travel_Rarely,3902,14,3,8,Yes
2353,1,2,55,2,4,Technical Degree,Male,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2662,20,4,8,Yes
2354,1,3,28,3,3,Medical,Female,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,2856,19,3,1,Yes
2355,1,4,36,10,4,Technical Degree,Female,Married,Sales,2,2,Sales Executive,Yes,Travel_Rarely,5673,13,3,1,Yes
2356,1,2,31,20,3,Life Sciences,Male,Divorced,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,4197,11,3,1,Yes
2357,3,3,34,4,3,Life Sciences,Male,Married,Sales,3,3,Sales Executive,Yes,Travel_Rarely,9713,13,3,2,Yes
2358,0,2,29,7,3,Life Sciences,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2062,14,3,3,Yes
2359,1,2,37,7,4,Medical,Male,Married,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,4284,22,4,5,Yes
2360,0,2,35,16,2,Other,Female,Married,Research & Development,2,2,Manufacturing Director,Yes,Travel_Rarely,4788,11,3,0,Yes
2361,2,2,45,25,2,Life Sciences,Female,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,5906,13,3,0,Yes
2362,0,2,36,2,1,Human Resources,Male,Single,Human Resources,2,2,Human Resources,No,Travel_Frequently,3886,21,4,1,Yes
2363,1,3,40,1,4,Life Sciences,Male,Divorced,Research & Development,3,4,Manager,No,Travel_Rarely,16823,11,3,2,Yes
2364,1,3,26,1,2,Life Sciences,Female,Married,Research & Development,2,1,Research Scientist,Yes,Travel_Rarely,2933,13,3,1,Yes
2365,0,5,27,2,2,Medical,Female,Single,Sales,4,2,Sales Executive,No,Travel_Rarely,6500,14,3,0,Yes
2366,1,3,48,22,3,Medical,Female,Divorced,Research & Development,3,4,Manager,No,Travel_Frequently,17174,11,3,3,Yes
2367,1,5,44,1,4,Life Sciences,Male,Married,Research & Development,4,2,Healthcare Representative,No,Travel_Rarely,5033,15,3,2,Yes
2368,2,1,36,17,2,Marketing,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,5507,16,3,2,Yes
2369,1,3,41,8,3,Marketing,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,4393,21,4,5,Yes
2370,1,3,42,6,3,Medical,Male,Married,Research & Development,3,3,Research Director,No,Travel_Rarely,13348,13,3,9,Yes
2371,1,2,31,10,2,Medical,Female,Divorced,Sales,3,2,Sales Executive,Yes,Travel_Rarely,6583,11,3,2,Yes
2372,0,3,34,3,1,Medical,Female,Married,Sales,2,2,Sales Executive,Yes,Travel_Rarely,8103,12,3,3,Yes
2373,1,0,31,4,3,Medical,Female,Divorced,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,3978,12,3,8,Yes
2374,1,3,26,6,3,Other,Male,Married,Research & Development,4,1,Laboratory Technician,No,Travel_Frequently,2544,18,3,0,Yes
2375,0,3,45,1,4,Medical,Male,Single,Research & Development,3,2,Healthcare Representative,No,Travel_Frequently,5399,12,3,4,Yes
2376,0,2,33,10,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,5487,14,3,1,Yes
2377,1,2,28,1,2,Life Sciences,Male,Married,Sales,2,2,Sales Executive,Yes,Travel_Frequently,6834,12,3,1,Yes
2378,1,1,39,21,4,Life Sciences,Female,Married,Sales,1,2,Sales Executive,No,Non-Travel,5736,19,3,6,Yes
2379,1,3,27,2,4,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2226,11,3,1,Yes
2380,0,3,34,22,4,Other,Male,Married,Research & Development,2,2,Research Scientist,Yes,Travel_Frequently,5747,15,3,1,Yes
2381,1,4,47,14,4,Technical Degree,Male,Married,Research & Development,3,2,Research Scientist,No,Non-Travel,5467,18,3,8,Yes
2382,1,3,56,11,5,Marketing,Female,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,5380,16,3,4,Yes
2383,1,3,39,9,2,Medical,Male,Married,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,5151,25,4,1,Yes
2384,1,3,38,8,3,Medical,Female,Divorced,Research & Development,2,2,Research Scientist,Yes,Travel_Frequently,2133,16,3,1,Yes
2385,1,2,58,21,3,Life Sciences,Female,Married,Sales,3,4,Manager,Yes,Travel_Rarely,17875,13,3,4,Yes
2386,2,0,38,9,2,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,4771,19,3,2,Yes
2387,0,3,49,2,1,Life Sciences,Male,Married,Research & Development,3,5,Research Director,No,Travel_Frequently,19161,15,3,3,Yes
2388,2,4,42,12,4,Marketing,Male,Divorced,Sales,3,2,Sales Executive,Yes,Travel_Rarely,5087,12,3,3,Yes
2389,1,2,35,18,4,Medical,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5561,16,3,0,Yes
2390,0,3,28,16,3,Medical,Male,Single,Research & Development,3,1,Research Scientist,No,Non-Travel,2144,14,3,1,Yes
2391,1,3,31,3,2,Medical,Male,Divorced,Research & Development,3,1,Research Scientist,Yes,Non-Travel,3065,13,3,1,Yes
2392,0,3,36,9,4,Life Sciences,Male,Married,Research & Development,4,1,Laboratory Technician,No,Non-Travel,2810,22,4,1,Yes
2393,0,3,34,1,3,Marketing,Male,Single,Sales,3,3,Sales Executive,No,Travel_Rarely,9888,21,4,1,Yes
2394,1,2,34,13,4,Medical,Male,Divorced,Sales,3,3,Sales Executive,No,Travel_Rarely,8628,18,3,1,Yes
2395,0,6,26,1,3,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2867,13,3,0,Yes
2396,1,5,29,1,3,Life Sciences,Male,Married,Research & Development,3,2,Healthcare Representative,No,Travel_Rarely,5373,12,3,0,Yes
2397,1,6,32,15,4,Medical,Female,Divorced,Research & Development,3,2,Healthcare Representative,No,Non-Travel,6667,18,3,5,Yes
2398,0,6,31,1,3,Life Sciences,Male,Married,Research & Development,1,2,Research Scientist,No,Travel_Frequently,5003,21,4,1,Yes
2399,0,3,38,1,3,Life Sciences,Male,Single,Sales,2,1,Sales Representative,No,Travel_Rarely,2858,14,3,4,Yes
2400,0,2,35,7,4,Life Sciences,Female,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,5204,11,3,1,Yes
2401,0,5,27,9,3,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4105,14,3,1,Yes
2402,0,1,32,5,4,Life Sciences,Male,Single,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,9679,24,4,8,Yes
2403,2,6,54,9,2,Life Sciences,Female,Married,Research & Development,3,2,Research Scientist,No,Travel_Rarely,2897,11,3,3,Yes
2404,3,2,33,7,2,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,No,Travel_Frequently,5968,20,4,1,Yes
2405,1,1,43,11,3,Life Sciences,Male,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,7510,17,3,1,Yes
2406,1,2,38,1,4,Other,Male,Married,Human Resources,3,1,Human Resources,Yes,Travel_Frequently,2991,11,3,0,Yes
2407,1,0,55,26,4,Human Resources,Male,Married,Human Resources,4,5,Manager,Yes,Travel_Rarely,19636,18,3,4,Yes
2408,3,4,31,2,1,Medical,Female,Divorced,Research & Development,1,1,Laboratory Technician,Yes,Travel_Rarely,1129,11,3,1,Yes
2409,0,3,39,15,4,Marketing,Male,Single,Sales,3,4,Sales Executive,No,Travel_Rarely,13341,12,3,0,Yes
2410,0,2,42,23,2,Life Sciences,Male,Single,Research & Development,2,2,Research Scientist,No,Non-Travel,4332,12,3,1,Yes
2411,1,2,31,10,3,Medical,Female,Married,Research & Development,3,3,Research Director,No,Non-Travel,11031,20,4,4,Yes
2412,0,3,54,10,3,Medical,Female,Single,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,4440,19,3,6,Yes
2413,0,2,24,1,2,Life Sciences,Male,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,4617,12,3,1,Yes
2414,0,6,23,12,2,Other,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2647,13,3,1,Yes
2415,1,2,40,11,3,Technical Degree,Female,Married,Research & Development,3,2,Laboratory Technician,No,Travel_Frequently,6323,11,3,1,Yes
2416,1,4,40,2,2,Marketing,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5677,14,3,3,Yes
2417,0,3,25,2,3,Human Resources,Female,Married,Human Resources,3,1,Human Resources,No,Travel_Rarely,2187,14,3,4,Yes
2418,0,6,30,1,2,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,3748,13,3,1,Yes
2419,1,2,25,2,1,Other,Male,Divorced,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,3977,19,3,6,Yes
2420,0,3,47,25,3,Medical,Male,Single,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,8633,23,4,2,Yes
2421,3,2,33,1,2,Medical,Male,Divorced,Research & Development,2,1,Laboratory Technician,No,Non-Travel,2008,12,3,1,Yes
2422,2,3,38,1,4,Life Sciences,Male,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,4440,15,3,0,Yes
2423,1,1,31,2,2,Life Sciences,Male,Married,Sales,3,1,Sales Representative,No,Travel_Rarely,3067,19,3,0,Yes
2424,1,1,38,6,4,Life Sciences,Male,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Frequently,5321,11,3,2,Yes
2425,1,3,42,18,4,Life Sciences,Male,Divorced,Research & Development,3,2,Research Scientist,Yes,Travel_Rarely,5410,17,3,6,Yes
2426,1,3,41,1,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2782,22,4,3,Yes
2427,2,3,47,1,1,Medical,Female,Married,Research & Development,3,3,Research Director,No,Non-Travel,11957,18,3,0,Yes
2428,1,3,35,11,4,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,2660,11,3,7,Yes
2429,0,2,22,1,2,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,3375,12,3,0,Yes
2430,0,5,35,9,4,Medical,Male,Single,Research & Development,3,2,Research Scientist,No,Travel_Rarely,5098,19,3,1,Yes
2431,1,6,33,15,2,Medical,Female,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,4878,13,3,0,Yes
2432,0,3,32,29,4,Life Sciences,Female,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,2837,13,3,1,Yes
2433,2,3,40,1,4,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,2406,19,3,8,Yes
2434,1,2,32,1,4,Medical,Male,Married,Sales,2,1,Sales Representative,No,Travel_Rarely,2269,14,3,0,Yes
2435,0,2,39,24,1,Life Sciences,Male,Single,Research & Development,3,2,Research Scientist,No,Travel_Rarely,4108,13,3,7,Yes
2436,1,3,38,10,3,Medical,Female,Married,Research & Development,1,3,Research Director,No,Travel_Rarely,13206,12,3,3,Yes
2437,2,3,32,1,4,Marketing,Female,Married,Sales,3,3,Sales Executive,No,Travel_Rarely,10422,19,3,1,Yes
2438,1,2,37,10,3,Life Sciences,Female,Married,Research & Development,4,3,Research Director,Yes,Travel_Rarely,13744,25,4,1,Yes
2439,1,3,25,8,2,Other,Female,Divorced,Sales,3,2,Sales Executive,Yes,Travel_Rarely,4907,22,4,0,Yes
2440,2,3,52,29,4,Life Sciences,Male,Divorced,Sales,3,1,Sales Representative,No,Non-Travel,3482,15,3,2,Yes
2441,0,2,44,1,3,Medical,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,2436,12,3,6,Yes
2442,0,6,21,5,1,Medical,Male,Single,Sales,3,1,Sales Representative,Yes,Travel_Rarely,2380,11,3,1,Yes
2443,0,3,39,9,3,Life Sciences,Male,Single,Research & Development,3,5,Manager,No,Non-Travel,19431,13,3,2,Yes
2444,2,2,36,3,3,Medical,Female,Married,Sales,2,3,Sales Executive,No,Travel_Rarely,7644,19,3,0,Yes
2445,3,3,36,4,2,Life Sciences,Female,Divorced,Research & Development,3,2,Manufacturing Director,No,Travel_Frequently,5131,13,3,7,Yes
2446,1,2,56,1,4,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,No,Non-Travel,6306,21,4,1,Yes
2447,0,2,42,2,3,Life Sciences,Male,Married,Research & Development,3,5,Manager,No,Travel_Rarely,18880,11,3,5,Yes
2448,1,3,41,28,4,Life Sciences,Female,Married,Research & Development,2,4,Manufacturing Director,No,Travel_Rarely,13570,23,4,0,Yes
2449,2,2,34,28,3,Marketing,Female,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,6712,21,4,1,Yes
2450,1,4,36,15,4,Marketing,Male,Divorced,Sales,1,2,Sales Executive,No,Non-Travel,5406,24,4,1,Yes
2451,1,5,41,3,3,Life Sciences,Male,Divorced,Sales,2,2,Sales Executive,No,Travel_Rarely,8938,11,3,2,Yes
2452,0,4,32,2,3,Technical Degree,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2439,14,3,1,Yes
2453,0,2,35,26,4,Life Sciences,Female,Single,Human Resources,3,3,Human Resources,Yes,Travel_Rarely,8837,16,3,1,Yes
2454,1,1,38,10,2,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,5343,11,3,1,Yes
2455,1,2,36,11,4,Marketing,Female,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,6652,13,3,4,Yes
2456,0,3,45,20,3,Life Sciences,Female,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,4850,15,3,8,Yes
2457,0,2,40,2,4,Life Sciences,Male,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,2809,14,3,2,Yes
2458,2,2,35,18,4,Life Sciences,Male,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Frequently,5689,14,3,1,Yes
2459,3,2,40,2,4,Medical,Female,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,2001,14,3,2,Yes
2460,1,5,35,1,4,Life Sciences,Female,Married,Research & Development,1,1,Research Scientist,No,Travel_Rarely,2977,12,3,1,Yes
2461,1,2,29,13,2,Other,Male,Married,Research & Development,2,2,Laboratory Technician,Yes,Travel_Rarely,4025,13,3,4,Yes
2462,0,3,29,28,4,Medical,Female,Single,Research & Development,2,1,Research Scientist,No,Travel_Rarely,3785,14,3,1,Yes
2463,1,2,39,24,1,Marketing,Female,Married,Sales,2,4,Sales Executive,No,Travel_Rarely,12031,11,3,0,Yes
