employee_id,active,stock_opt_lvl,trainings,age,commute_dist,ed_lvl,ed_field,gender,marital_sts,dept,engagement,job_lvl,job_title,overtime,business_travel,hourly_rate,daily_comp,monthly_comp,annual_comp,ytd_leads,ytd_sales,standard_hrs,salary_hike_pct,perf_rating,prior_emplr_cnt,env_sat,job_sat,rel_sat,wl_balance,work_exp,org_tenure,job_tenure,last_promo,mgr_tenure,interview_rating
1827,Yes,1,2,38,1,3,Human Resources,Male,Married,Human Resources,4,1,Human Resources,No,Travel_Rarely,37,296,6413,76960,,,80,13,3,1,3,3,4,1,7,7,6,5,0,4.7
1828,Yes,1,2,28,6,3,Life Sciences,Male,Divorced,Research & Development,2,1,Research Scientist,Yes,Travel_Frequently,39,312,6760,81120,,,80,14,3,1,3,3,4,2,3,3,1,0,2,4.3
1829,No,0,0,18,8,1,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Non-Travel,80,640,13867,166400,,,80,12,3,1,3,3,4,2,0,0,0,0,0,2.7
1830,No,0,3,33,9,4,Marketing,Female,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,77,616,13347,160160,68,68001,80,17,3,0,1,1,1,2,6,5,2,0,3,3
1831,Yes,1,4,41,12,4,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,46,368,7973,95680,,,80,11,3,3,2,4,1,2,6,1,0,0,0,4.9
1832,No,1,5,31,15,3,Medical,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Frequently,72,576,12480,149760,,,80,12,3,1,3,3,3,2,2,2,2,2,2,3
1833,Yes,2,2,37,25,2,Medical,Female,Divorced,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,52,416,9013,108160,,,80,13,3,7,3,4,3,2,9,6,2,1,3,3.6
1834,Yes,1,0,27,6,3,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,No,Travel_Rarely,55,440,9533,114400,,,80,13,3,1,4,3,3,2,4,4,2,2,2,4
1835,Yes,0,3,34,9,1,Life Sciences,Female,Married,Sales,3,2,Sales Executive,No,Travel_Rarely,70,560,12133,145600,60,73001,80,20,4,1,2,3,1,2,6,6,5,1,3,3.9
1836,Yes,0,2,35,8,4,Technical Degree,Male,Single,Human Resources,3,1,Human Resources,No,Travel_Rarely,100,800,17333,208000,,,80,17,3,1,3,3,2,1,6,5,4,1,4,4.3
1837,No,1,3,29,23,1,Life Sciences,Female,Married,Sales,2,3,Sales Executive,No,Travel_Rarely,45,360,7800,93600,46,100499,80,13,3,1,4,1,1,1,11,11,8,3,10,3.3
1838,Yes,0,3,40,9,4,Medical,Female,Single,Research & Development,3,3,Research Director,No,Travel_Frequently,88,704,15253,183040,,,80,17,3,9,2,3,3,2,20,18,7,2,13,4.1
1839,No,0,2,42,12,3,Life Sciences,Male,Single,Sales,3,4,Sales Executive,Yes,Travel_Frequently,44,352,7627,91520,59,123500,80,12,3,0,3,1,2,2,22,21,9,13,14,2.3
1840,Yes,0,3,42,4,4,Marketing,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,45,360,7800,93600,63,79503,80,13,3,7,2,1,4,1,9,6,4,1,5,4.3
1841,Yes,1,2,35,1,4,Medical,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,58,464,10053,120640,,,80,12,3,6,4,3,2,2,10,8,0,1,7,3.8
1842,Yes,0,2,24,24,3,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,49,392,8493,101920,,,80,22,4,8,4,2,4,2,6,4,3,1,2,3.8
1843,No,0,4,28,12,1,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,79,632,13693,164320,,,80,11,3,1,3,4,4,2,1,1,1,0,0,2.2
1844,Yes,1,2,26,3,4,Medical,Male,Married,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,82,656,14213,170560,,,80,22,4,1,1,4,2,2,8,8,7,0,7,4.3
1845,Yes,1,3,30,10,3,Marketing,Male,Married,Sales,2,2,Sales Executive,No,Travel_Rarely,72,576,12480,149760,40,85002,80,18,3,1,3,3,1,2,10,10,3,1,4,5
1846,Yes,1,3,40,26,2,Medical,Female,Married,Research & Development,2,2,Research Scientist,Yes,Travel_Frequently,92,736,15947,191360,,,80,13,3,3,3,4,4,1,16,1,1,0,0,4.7
1847,Yes,1,2,35,2,3,Life Sciences,Male,Divorced,Research & Development,2,3,Manufacturing Director,No,Travel_Rarely,44,352,7627,91520,,,80,18,3,2,3,2,2,1,15,7,7,6,4,4
1848,Yes,0,3,34,1,3,Medical,Male,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Frequently,97,776,16813,201760,,,80,20,4,0,4,1,3,2,14,13,9,4,9,4.1
1849,Yes,1,2,35,4,4,Other,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,47,376,8147,97760,,,80,13,3,1,4,4,2,1,2,2,2,2,2,4.4
1850,No,0,2,43,9,3,Marketing,Female,Single,Sales,1,2,Sales Executive,No,Travel_Rarely,85,680,14733,176800,19,56000,80,13,3,8,1,3,2,2,7,4,3,1,3,2.1
1851,Yes,3,3,32,2,1,Life Sciences,Female,Divorced,Sales,3,1,Sales Representative,No,Non-Travel,76,608,13173,158080,68,30498,80,12,3,1,3,1,3,2,1,1,0,0,0,4.6
1852,Yes,1,2,56,4,4,Technical Degree,Female,Divorced,Research & Development,3,5,Manager,No,Travel_Rarely,92,736,15947,191360,,,80,13,3,4,4,1,4,2,28,5,2,4,2,4.2
1853,Yes,1,5,29,6,1,Medical,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,54,432,9360,112320,,,80,13,3,1,2,4,1,2,10,10,8,0,8,3.8
1854,Yes,0,4,19,9,2,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,54,432,9360,112320,,,80,25,4,1,3,1,3,2,1,1,1,0,0,4.7
1855,Yes,1,2,45,7,3,Medical,Female,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,83,664,14387,172640,,,80,19,3,4,1,3,3,2,7,3,2,0,2,3.6
1856,Yes,1,2,37,1,3,Life Sciences,Female,Married,Research & Development,2,2,Manufacturing Director,No,Travel_Rarely,56,448,9707,116480,,,80,13,3,1,4,4,2,2,14,14,8,3,11,5
1857,Yes,0,2,20,3,3,Life Sciences,Male,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,87,696,15080,180960,,,80,12,3,1,1,3,1,2,2,2,2,1,2,4.7
1858,No,0,4,44,10,4,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,96,768,16640,199680,,,80,11,3,1,3,3,3,2,6,6,4,0,2,2.4
1859,Yes,1,6,53,7,2,Medical,Female,Divorced,Research & Development,3,5,Manager,No,Travel_Rarely,50,400,8667,104000,,,80,18,3,3,4,3,2,2,26,7,7,4,7,4.9
1860,Yes,1,2,29,15,1,Life Sciences,Female,Married,Research & Development,1,1,Research Scientist,Yes,Travel_Rarely,69,552,11960,143520,,,80,18,3,0,2,4,1,2,6,5,4,1,3,3.8
1861,No,1,5,22,3,4,Life Sciences,Male,Married,Research & Development,2,1,Research Scientist,Yes,Travel_Frequently,48,384,8320,99840,,,80,11,3,0,3,4,2,2,1,0,0,0,0,3
1862,Yes,0,2,46,2,3,Marketing,Female,Married,Sales,3,4,Manager,No,Travel_Rarely,69,552,11960,143520,,,80,23,4,8,3,1,1,2,28,26,15,15,9,3.7
1863,Yes,0,3,44,17,3,Life Sciences,Male,Single,Research & Development,1,1,Research Scientist,No,Non-Travel,74,592,12827,153920,,,80,13,3,2,4,3,4,2,6,0,0,0,0,5
1864,Yes,1,2,33,2,3,Human Resources,Male,Married,Human Resources,3,1,Human Resources,No,Travel_Rarely,99,792,17160,205920,,,80,13,3,1,2,3,4,2,5,5,4,1,4,4.5
1865,No,1,2,41,5,2,Life Sciences,Male,Divorced,Research & Development,2,1,Research Scientist,No,Non-Travel,95,760,16467,197600,,,80,17,3,6,1,1,1,1,5,1,0,0,0,2.2
1866,Yes,3,3,30,29,4,Life Sciences,Male,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,61,488,10573,126880,65,74010,80,19,3,8,3,1,3,2,8,4,3,0,3,4.3
1867,Yes,3,2,40,2,4,Medical,Male,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,62,496,10747,128960,68,47510,80,12,3,5,2,2,4,2,5,0,0,0,0,4.2
1868,Yes,1,3,50,2,3,Medical,Female,Married,Research & Development,3,4,Manager,No,Travel_Frequently,30,240,5200,62400,,,80,22,4,2,4,1,3,2,32,2,2,2,2,4.4
1869,Yes,3,2,28,19,4,Medical,Male,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Rarely,78,624,13520,162240,,,80,12,3,1,4,1,3,2,6,6,5,3,3,4.3
1870,Yes,1,2,46,15,2,Life Sciences,Male,Married,Research & Development,3,5,Research Director,No,Travel_Rarely,52,416,9013,108160,,,80,11,3,5,4,2,1,2,25,4,2,0,3,3.6
1871,Yes,3,2,35,17,4,Life Sciences,Male,Married,Sales,3,2,Sales Executive,Yes,Travel_Rarely,94,752,16293,195520,64,107503,80,15,3,3,3,1,4,2,15,7,7,1,7,4.3
1872,No,1,3,24,17,2,Life Sciences,Female,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,97,776,16813,201760,,,80,13,3,1,4,2,1,1,1,1,0,0,0,2.9
1873,Yes,1,3,33,25,3,Medical,Female,Married,Sales,3,2,Sales Executive,No,Travel_Frequently,82,656,14213,170560,70,104995,80,12,3,1,2,3,1,2,10,10,7,0,1,4.1
1874,Yes,1,4,36,6,4,Life Sciences,Male,Divorced,Research & Development,1,1,Laboratory Technician,No,Travel_Rarely,60,480,10400,124800,,,80,14,3,1,3,3,3,2,7,7,7,1,7,4.3
1875,Yes,3,4,30,7,4,Life Sciences,Male,Divorced,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,49,392,8493,101920,,,80,13,3,1,3,3,1,2,10,10,7,8,9,3.8
1876,Yes,0,3,44,29,4,Other,Male,Single,Research & Development,3,2,Research Scientist,No,Travel_Rarely,32,256,5547,66560,,,80,25,4,1,4,4,2,2,20,20,11,13,17,3.8
1877,Yes,0,2,20,21,3,Marketing,Male,Single,Sales,4,1,Sales Representative,No,Travel_Rarely,43,344,7453,89440,84,33497,80,17,3,1,3,4,4,2,2,2,1,2,2,4.1
1878,Yes,1,3,46,2,4,Technical Degree,Male,Divorced,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,60,480,10400,124800,,,80,11,3,2,4,4,3,2,12,6,3,1,4,3.6
1879,Yes,1,3,42,2,5,Medical,Male,Married,Human Resources,4,2,Human Resources,No,Non-Travel,79,632,13693,164320,,,80,16,3,7,4,1,1,1,10,4,3,0,3,3.8
1880,Yes,1,3,60,7,4,Marketing,Male,Divorced,Sales,4,2,Sales Executive,Yes,Travel_Rarely,52,416,9013,108160,76,113496,80,18,3,0,2,4,2,2,12,11,7,1,9,3.8
1881,Yes,1,2,32,13,3,Other,Female,Married,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,77,616,13347,160160,,,80,20,4,1,3,2,3,2,2,2,2,2,2,4.2
1882,Yes,0,2,32,2,2,Life Sciences,Female,Single,Research & Development,3,2,Research Scientist,Yes,Travel_Frequently,38,304,6587,79040,,,80,14,3,4,4,3,4,2,10,8,7,0,7,3.7
1883,Yes,1,2,36,1,3,Technical Degree,Female,Divorced,Research & Development,1,3,Manufacturing Director,Yes,Travel_Rarely,77,616,13347,160160,,,80,21,4,2,3,1,3,2,17,7,7,7,7,4.9
1884,Yes,1,5,33,9,3,Medical,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,60,480,10400,124800,,,80,13,3,0,1,4,2,2,15,14,10,4,10,4.8
1885,Yes,1,2,40,10,3,Technical Degree,Female,Divorced,Sales,2,2,Sales Executive,No,Travel_Rarely,84,672,14560,174720,42,58499,80,12,3,7,2,2,2,1,7,5,1,1,3,4.3
1886,Yes,0,4,25,10,4,Life Sciences,Male,Single,Sales,3,2,Sales Executive,No,Travel_Rarely,57,456,9880,118560,66,60010,80,14,3,0,3,4,2,2,5,4,3,1,1,4.2
1887,Yes,1,2,30,1,3,Medical,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,63,504,10920,131040,,,80,21,4,0,4,2,1,2,12,11,9,5,7,4
1888,Yes,0,6,42,26,5,Medical,Female,Married,Research & Development,3,3,Research Director,Yes,Travel_Frequently,60,480,10400,124800,,,80,17,3,3,1,1,3,2,20,1,0,0,0,4.3
1889,Yes,1,6,35,8,2,Marketing,Female,Married,Sales,2,3,Sales Executive,Yes,Non-Travel,78,624,13520,162240,34,100500,80,11,3,4,3,4,2,2,16,13,2,4,12,4.4
1890,Yes,2,3,27,14,3,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,42,336,7280,87360,,,80,14,3,1,1,1,4,2,9,9,7,6,8,4.8
1891,Yes,1,2,54,1,4,Life Sciences,Female,Divorced,Research & Development,3,3,Manufacturing Director,No,Travel_Frequently,53,424,9187,110240,,,80,17,3,7,4,3,1,1,33,5,4,1,4,3.9
1892,Yes,1,5,44,2,1,Life Sciences,Female,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,72,576,12480,149760,,,80,13,3,1,1,4,4,2,10,10,5,7,7,3.9
1893,No,0,2,19,10,3,Medical,Female,Single,Research & Development,2,1,Research Scientist,Yes,Non-Travel,96,768,16640,199680,,,80,25,4,1,1,2,2,1,1,1,1,0,0,3.1
1894,Yes,3,5,29,1,3,Life Sciences,Female,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,97,776,16813,201760,,,80,15,3,1,1,4,1,2,3,3,2,1,2,3.6
1895,Yes,0,2,54,3,3,Life Sciences,Male,Married,Research & Development,3,4,Research Director,No,Travel_Rarely,85,680,14733,176800,,,80,14,3,3,4,4,1,2,36,10,9,0,9,4.4
1896,Yes,0,2,31,11,2,Medical,Male,Married,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,80,640,13867,166400,,,80,12,3,1,3,1,4,2,6,6,5,0,1,4.2
1897,Yes,0,2,31,24,3,Medical,Female,Single,Research & Development,2,2,Healthcare Representative,No,Travel_Rarely,96,768,16640,199680,,,80,19,3,1,3,1,2,2,10,10,9,1,8,4.7
1898,Yes,0,2,59,3,3,Life Sciences,Female,Single,Sales,2,2,Sales Executive,No,Travel_Rarely,48,384,8320,99840,44,84004,80,17,3,5,3,4,4,2,13,6,1,0,5,5
1899,Yes,1,2,43,3,3,Life Sciences,Male,Married,Research & Development,1,5,Research Director,No,Travel_Rarely,96,768,16640,199680,,,80,14,3,3,3,4,2,2,25,8,7,0,7,4
1900,Yes,1,2,49,4,2,Medical,Male,Married,Research & Development,2,5,Manager,No,Travel_Rarely,85,680,14733,176800,,,80,13,3,2,1,3,3,1,23,1,0,0,0,3.5
1901,Yes,0,2,36,3,3,Technical Degree,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Frequently,46,368,7973,95680,,,80,12,3,1,3,2,3,2,12,11,10,0,7,3.8
1902,Yes,0,4,48,2,2,Technical Degree,Male,Single,Research & Development,4,1,Laboratory Technician,No,Travel_Rarely,76,608,13173,158080,,,80,11,3,5,4,2,3,2,7,1,0,0,0,4.1
1903,Yes,3,2,27,4,2,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,76,608,13173,158080,,,80,11,3,1,1,3,2,2,5,5,3,0,3,4.6
1904,Yes,2,2,29,7,3,Life Sciences,Male,Divorced,Research & Development,3,2,Healthcare Representative,Yes,Travel_Rarely,82,656,14213,170560,,,80,11,3,1,3,4,2,2,6,6,0,1,0,4.6
1905,Yes,0,3,48,1,3,Life Sciences,Male,Single,Research & Development,2,5,Research Director,No,Travel_Rarely,76,608,13173,158080,,,80,12,3,6,4,4,3,1,25,1,0,0,0,3.6
1906,Yes,2,2,29,1,3,Life Sciences,Female,Divorced,Research & Development,2,4,Research Director,No,Travel_Rarely,87,696,15080,180960,,,80,14,3,3,4,4,2,2,9,7,7,1,7,4.5
1907,Yes,0,5,34,20,3,Technical Degree,Female,Married,Research & Development,4,1,Research Scientist,No,Travel_Rarely,89,712,15427,185120,,,80,17,3,0,3,3,4,2,2,1,0,0,0,4.1
1908,Yes,1,5,44,5,3,Marketing,Male,Married,Sales,3,5,Manager,No,Travel_Rarely,88,704,15253,183040,,,80,11,3,7,2,2,3,2,26,22,9,3,10,4.3
1909,Yes,2,3,33,10,5,Marketing,Male,Divorced,Sales,4,3,Sales Executive,Yes,Travel_Rarely,82,656,14213,170560,86,117502,80,14,3,0,4,3,4,2,10,9,8,0,8,3.6
1910,Yes,0,2,19,25,3,Life Sciences,Female,Single,Research & Development,4,1,Research Scientist,Yes,Travel_Rarely,57,456,9880,118560,,,80,12,3,1,2,4,4,2,1,1,0,0,1,4.3
1911,Yes,1,2,23,1,2,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,No,Travel_Rarely,47,376,8147,97760,,,80,22,4,1,4,3,4,2,1,1,0,0,1,3.9
1912,No,0,4,25,24,1,Life Sciences,Male,Single,Sales,1,1,Sales Representative,Yes,Travel_Frequently,73,584,12653,151840,25,15496,80,14,3,1,3,4,4,2,1,1,0,1,0,2.5
1913,Yes,0,2,26,4,2,Life Sciences,Male,Single,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,53,424,9187,110240,,,80,20,4,1,3,4,2,2,8,8,5,2,2,4
1914,No,0,2,45,2,3,Marketing,Female,Single,Sales,1,5,Manager,Yes,Travel_Rarely,94,752,16293,195520,,,80,16,3,2,1,2,1,2,26,24,10,1,11,2.5
1915,Yes,1,3,55,8,1,Medical,Male,Divorced,Research & Development,2,4,Healthcare Representative,Yes,Non-Travel,37,296,6413,76960,,,80,15,3,1,4,2,4,2,34,33,9,15,0,3.5
1916,No,0,2,21,10,2,Life Sciences,Female,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,45,360,7800,93600,,,80,20,4,1,1,3,3,1,2,2,2,2,2,2
1917,Yes,1,2,46,4,2,Marketing,Female,Married,Sales,2,5,Manager,No,Travel_Rarely,33,264,5720,68640,,,80,14,3,2,4,2,3,2,26,11,4,0,8,4.6
1918,Yes,0,3,34,2,3,Marketing,Female,Single,Sales,3,2,Sales Executive,Yes,Travel_Rarely,86,688,14907,178880,61,56997,80,12,3,0,3,1,4,2,4,3,2,0,2,4.7
1919,Yes,1,5,51,9,3,Life Sciences,Male,Divorced,Sales,3,5,Manager,Yes,Travel_Frequently,83,664,14387,172640,,,80,24,4,4,4,2,1,2,31,29,10,11,10,4.8
1920,Yes,0,6,59,18,4,Medical,Male,Single,Research & Development,3,3,Manufacturing Director,No,Travel_Rarely,67,536,11613,139360,,,80,12,3,6,4,4,4,2,25,9,7,5,4,4
1921,Yes,2,2,34,19,3,Medical,Female,Divorced,Research & Development,3,2,Laboratory Technician,No,Travel_Frequently,46,368,7973,95680,,,80,13,3,4,3,2,3,1,15,11,8,5,10,4.4
1922,Yes,0,2,28,1,4,Medical,Male,Single,Research & Development,3,1,Laboratory Technician,Yes,Travel_Frequently,44,352,7627,91520,,,80,11,3,0,4,3,3,2,5,4,2,0,2,4.9
1923,Yes,2,4,44,4,2,Life Sciences,Male,Divorced,Research & Development,4,5,Manager,No,Travel_Rarely,92,736,15947,191360,,,80,14,3,1,3,1,4,2,26,25,9,14,13,4.4
1924,Yes,2,5,34,11,3,Life Sciences,Male,Married,Human Resources,2,2,Human Resources,No,Travel_Frequently,56,448,9707,116480,,,80,11,3,4,3,2,4,1,14,10,9,1,8,4.3
1925,Yes,0,3,35,6,1,Life Sciences,Male,Married,Research & Development,3,1,Research Scientist,Yes,Travel_Rarely,66,528,11440,137280,,,80,14,3,0,3,3,4,2,4,3,2,2,2,4.6
1926,Yes,0,2,42,7,4,Medical,Female,Married,Research & Development,4,2,Research Scientist,Yes,Travel_Rarely,78,624,13520,162240,,,80,16,3,6,2,2,4,2,18,1,0,0,0,4.4
1927,Yes,0,3,43,4,4,Marketing,Female,Single,Sales,2,3,Sales Executive,No,Travel_Rarely,56,448,9707,116480,50,99007,80,14,3,3,4,4,4,1,23,21,7,15,17,3.6
1928,Yes,0,2,36,2,4,Life Sciences,Female,Single,Research & Development,3,2,Manufacturing Director,Yes,Travel_Rarely,53,424,9187,110240,,,80,11,3,9,3,2,4,2,18,16,14,5,12,3.4
1929,No,1,2,44,15,3,Medical,Female,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,73,584,12653,151840,,,80,11,3,1,1,4,4,2,10,10,7,0,5,2.7
1930,Yes,1,2,28,2,3,Life Sciences,Male,Married,Research & Development,2,1,Laboratory Technician,Yes,Travel_Frequently,52,416,9013,108160,,,80,12,3,1,4,4,2,2,2,2,2,2,2,4.8
1931,Yes,0,6,51,6,2,Medical,Female,Single,Research & Development,2,1,Laboratory Technician,No,Travel_Frequently,40,320,6933,83200,,,80,14,3,0,2,3,2,2,8,7,0,7,7,4.9
1932,Yes,0,3,30,9,2,Medical,Female,Single,Research & Development,3,2,Manufacturing Director,Yes,Non-Travel,72,576,12480,149760,,,80,18,3,7,3,3,3,2,10,8,4,1,7,4.8
1933,No,2,2,29,7,3,Technical Degree,Female,Divorced,Research & Development,3,1,Laboratory Technician,Yes,Travel_Rarely,39,312,6760,81120,,,80,13,3,3,2,3,1,2,10,7,7,7,7,3.2
1934,Yes,0,2,28,1,3,Technical Degree,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,84,672,14560,174720,,,80,11,3,2,4,1,2,2,5,3,2,1,2,4.9
1935,Yes,0,3,25,1,3,Medical,Female,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,40,320,6933,83200,,,80,18,3,1,4,2,4,2,2,2,2,2,1,3.9
1936,Yes,2,4,32,8,3,Medical,Male,Married,Sales,4,2,Sales Executive,No,Travel_Rarely,56,448,9707,116480,82,109987,80,15,3,1,3,4,3,1,10,10,7,0,8,3.8
1937,Yes,0,4,45,25,3,Medical,Female,Single,Research & Development,3,5,Manager,No,Travel_Frequently,83,664,14387,172640,,,80,22,4,3,2,2,3,2,22,0,0,0,0,4.6
1938,Yes,2,4,39,13,4,Medical,Female,Divorced,Research & Development,2,4,Manager,Yes,Travel_Rarely,94,752,16293,195520,,,80,13,3,6,3,2,4,2,21,19,9,15,2,4.5
1939,Yes,2,3,58,23,4,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Travel_Rarely,88,704,15253,183040,,,80,12,3,1,1,3,4,2,2,2,2,2,2,4
1940,No,1,3,32,7,2,Life Sciences,Male,Married,Research & Development,3,2,Laboratory Technician,No,Travel_Rarely,79,632,13693,164320,,,80,18,3,1,4,3,1,2,10,10,4,1,1,2
1941,No,0,2,39,23,3,Medical,Male,Single,Research & Development,3,1,Research Scientist,No,Travel_Rarely,93,744,16120,193440,,,80,13,3,0,3,1,1,2,6,5,2,0,3,2.8
1942,Yes,1,6,30,6,3,Technical Degree,Female,Married,Research & Development,2,2,Laboratory Technician,No,Travel_Rarely,48,384,8320,99840,,,80,12,3,0,1,4,1,2,10,9,2,6,7,4.1
1943,Yes,0,0,36,10,4,Technical Degree,Female,Married,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,63,504,10920,131040,,,80,12,3,3,4,3,1,2,10,7,7,1,7,4.5
1944,Yes,0,3,46,1,2,Life Sciences,Female,Single,Human Resources,3,1,Human Resources,No,Travel_Rarely,44,352,7627,91520,,,80,12,3,6,4,1,3,1,10,7,6,5,7,4.4
1945,Yes,3,6,28,1,3,Life Sciences,Female,Married,Research & Development,1,2,Laboratory Technician,No,Non-Travel,55,440,9533,114400,,,80,11,3,0,3,4,1,2,10,9,8,7,5,4.4
1946,Yes,0,2,50,28,3,Life Sciences,Female,Married,Research & Development,3,4,Research Director,Yes,Travel_Rarely,43,344,7453,89440,,,80,11,3,4,4,1,2,2,25,3,2,1,2,3.8
1947,No,0,2,40,25,4,Marketing,Male,Single,Sales,2,3,Sales Executive,Yes,Travel_Rarely,57,456,9880,118560,41,79493,80,12,3,2,4,2,3,2,9,5,4,1,0,2
1948,No,0,2,52,5,3,Life Sciences,Male,Single,Sales,3,3,Sales Executive,Yes,Travel_Rarely,64,512,11093,133120,64,72494,80,19,3,9,2,2,3,2,10,8,7,7,7,2.5
1949,Yes,2,2,30,17,4,Medical,Female,Married,Research & Development,3,3,Manager,Yes,Travel_Rarely,95,760,16467,197600,,,80,23,4,1,2,1,4,2,9,9,1,0,8,4
1950,Yes,0,6,39,18,2,Life Sciences,Male,Single,Research & Development,3,2,Manufacturing Director,No,Travel_Rarely,32,256,5547,66560,,,80,11,3,0,1,3,1,2,9,8,7,1,7,4.7
1951,Yes,1,5,31,2,4,Life Sciences,Female,Divorced,Sales,3,3,Sales Executive,Yes,Non-Travel,57,456,9880,118560,59,70001,80,19,3,1,4,3,1,2,10,10,8,9,6,4.5
1952,Yes,0,4,41,10,2,Medical,Male,Single,Sales,1,2,Sales Executive,No,Non-Travel,40,320,6933,83200,21,77004,80,13,3,1,3,2,1,2,19,19,2,11,9,3.7
1953,No,0,2,31,1,3,Life Sciences,Female,Single,Sales,3,1,Sales Representative,Yes,Travel_Frequently,54,432,9360,112320,70,36497,80,11,3,1,4,2,1,1,3,3,2,2,2,2.5
1954,No,0,4,44,3,3,Life Sciences,Male,Married,Research & Development,3,1,Laboratory Technician,No,Travel_Rarely,89,712,15427,185120,,,80,12,3,4,1,1,3,1,10,3,2,1,2,2.7
1955,Yes,0,3,42,2,1,Life Sciences,Male,Married,Research & Development,3,4,Manager,Yes,Non-Travel,37,296,6413,76960,,,80,13,3,0,3,3,4,2,21,20,8,2,10,4
1956,Yes,1,5,55,2,2,Medical,Female,Married,Research & Development,1,5,Manager,No,Travel_Rarely,58,464,10053,120640,,,80,14,3,4,4,3,4,2,23,19,9,9,11,3.7
1957,Yes,0,4,56,8,4,Life Sciences,Male,Single,Human Resources,3,5,Manager,No,Travel_Rarely,99,792,17160,205920,,,80,14,3,6,4,2,1,2,36,7,3,7,7,4.2
1958,Yes,1,0,40,16,2,Life Sciences,Male,Divorced,Research & Development,3,1,Research Scientist,No,Non-Travel,74,592,12827,153920,,,80,16,3,9,3,3,2,2,6,4,2,0,0,4.7
1959,Yes,1,0,34,9,3,Life Sciences,Male,Divorced,Research & Development,3,3,Healthcare Representative,No,Travel_Rarely,86,688,14907,178880,,,80,11,3,0,4,4,4,2,10,9,7,1,6,4.9
1960,Yes,0,4,40,2,3,Life Sciences,Male,Single,Research & Development,3,2,Research Scientist,No,Travel_Rarely,98,784,16987,203840,,,80,13,3,1,3,4,3,2,9,9,8,8,8,4.4
1961,Yes,1,2,41,1,3,Marketing,Female,Divorced,Sales,3,2,Sales Executive,No,Travel_Frequently,66,528,11440,137280,58,87497,80,17,3,0,3,1,4,2,10,9,3,1,7,5
1962,Yes,0,3,35,4,4,Life Sciences,Male,Single,Research & Development,3,2,Research Scientist,Yes,Travel_Frequently,87,696,15080,180960,,,80,11,3,1,3,3,2,2,9,9,6,1,1,4
1963,Yes,1,2,51,5,3,Life Sciences,Male,Divorced,Human Resources,3,4,Manager,Yes,Travel_Rarely,84,672,14560,174720,,,80,11,3,1,3,2,2,2,33,33,9,0,10,3.9
1964,Yes,1,3,38,2,2,Life Sciences,Female,Divorced,Sales,3,2,Sales Executive,No,Travel_Rarely,31,248,5373,64480,56,95500,80,15,3,3,2,1,4,2,11,7,7,1,7,4.4
